142 12.3752 1.67754
143 12.456 1.6431
144 12.5363 1.6121
145 12.616 1.58421
146 12.6953 1.5591
147 12.7741 1.53651
148 12.8523 1.51617
149 12.9302 1.49787
150 13.0075 1.4814
151 13.0844 1.46658
152 13.1608 1.45323
153 13.2368 1.44123
154 13.3123 1.43042
155 13.3874 2.43042
156 13.4621 2.32069
157 13.5364 2.22194
158 13.6103 2.13306
159 13.6838 2.05307
160 13.7569 1.98108
161 13.8295 1.91629
162 13.9019 1.85797
163 13.9738 1.80549
164 14.0453 1.75826
165 14.1165 1.71575
166 14.1874 1.67749
167 14.2579 1.64305
168 14.328 1.61206
169 14.3978 1.58417
170 14.4673 1.55907
171 14.5364 1.53648
172 14.6052 1.51615
173 7.30258 1
174 7.43952 1.02581
175 7.57394 1.04903
176 7.70597 1.06994
177 7.83574 1.08875
178 7.96336 1.10568
179 8.08894 1.12092
180 8.21256 1.13464
181 8.33433 1.14698
182 8.45431 1.15809
183 8.57259 2.15809
184 8.68925 2.06809
185 8.80433 1.98709
186 8.91791 1.91419
187 9.03004 1.84858
188 9.14079 1.78952
189 9.25019 1.73638
190 9.35829 1.68855
191 9.46515 1.6455
192 9.5708 1.60676
193 9.67528 1.57189
194 9.77864 1.54051
195 4.88932 1
196 5.09385 1.02703
197 5.29016 1.05135
198 5.47919 1.07324
199 5.6617 1.09294
200 5.83833 1.11067
201 6.00961 1.12663
202 6.17601 1.14099
203 6.33793 1.15392
204 6.49571 1.16555
205 6.64965 1.17602
206 6.80004 2.17602
207 6.9471 2.08545
208 7.09104 2.00393
209 7.23206 1.93056
210 7.37034 1.86453
211 7.50602 1.8051
212 7.63924 1.75162
213 7.77015 1.70348
214 7.89884 1.66016
215 8.02544 1.62117
216 8.15005 1.58608
217 8.27275 1.55449
218 8.39363 1.52607
219 8.51276 1.50049
220 8.63023 1.47747
221 8.74611 1.45674
222 8.86044 1.4381
223 8.9733 1.42131
224 9.08475 1.40621
225 9.19482 1.39261
226 9.30358 1.38037
227 9.41106 1.36936
228 9.51732 2.36936
229 9.62239 2.25945
230 9.72632 2.16053
231 9.82913 2.0715
232 9.93087 1.99138
233 10.0316 1.91927
234 10.1312 1.85437
235 10.23 1.79595
236 5.11498 1
237 5.31048 1.0398
238 5.49879 1.07562
239 5.68065 1.10785
240 5.85668 1.13686
241 6.02743 1.16298
242 6.19334 1.18648
243 6.3548 1.20763
244 6.51216 1.22666
245 6.66572 1.24379
246 6.81574 1.25921
247 6.96246 1.27309
248 3.48123 1
249 3.76849 1.01365
250 4.03384 1.02594
251 4.28175 1.037
252 4.5153 2.037
253 4.73677 1.94696
254 4.94788 1.86592
255 5.14999 1.79298
256 5.34416 1.72734
257 5.53128 1.66826
258 5.71207 1.61508
259 5.88714 1.56723
260 6.057 1.52416
261 6.2221 1.4854
262 6.38282 1.45051
263 6.53949 1.41912
264 6.6924 1.39086
265 6.84183 1.36543
266 6.98799 1.34254
267 7.13109 1.32194
268 7.27132 1.3034
269 7.40885 1.28672
270 7.54382 1.2717
271 7.67638 1.25818
272 7.80665 1.24602
273 7.93475 1.23507
274 8.06077 2.23507
275 8.18483 2.12522
276 8.30701 2.02635
277 8.42739 1.93737
278 8.54605 1.85729
279 8.66306 1.78521
280 8.7785 1.72035
281 8.89241 1.66197
282 4.44621 1
283 4.67112 1.0331
284 4.8852 1.06289
285 5.0899 1.0897
286 5.28637 1.11383
287 5.47553 1.13554
288 5.65816 1.15509
289 5.8349 1.17267
290 6.00628 1.18851
291 6.17277 1.20275
292 6.33477 1.21558
293 6.49263 1.22712
294 6.64665 1.2375
295 6.79711 2.2375
296 6.94423 2.14685
297 7.08823 2.06526
298 7.22931 1.99184
299 7.36764 1.92575
300 7.50337 1.86627
301 7.63664 1.81275
302 7.76759 1.76457
303 7.89633 1.72121
304 8.02297 1.68219
305 8.14761 1.64707
306 8.27035 1.61546
307 8.39126 1.58701
308 8.51043 1.56141
309 8.62793 1.53837
310 8.74384 1.51763
311 8.8582 1.49896
312 8.97109 1.48217
313 9.08256 1.46705
314 9.19266 1.45344
315 9.30144 1.44119
316 9.40895 1.43017
317 9.51524 2.43017
318 9.62033 2.32025
319 9.72428 2.22133
320 9.82711 2.13229
321 9.92887 2.05216
322 10.0296 1.98004
323 10.1293 1.91514
324 10.228 1.85672
325 10.3258 1.80415
326 10.4226 1.75683
327 10.5186 1.71425
328 10.6136 1.67592
329 10.7079 1.64143
330 10.8013 1.61038
331 10.8938 1.58244
332 10.9856 1.5573
333 11.0767 1.53467
